Is Superhost,neighbourhood,Neighborhood Group,Latitude,Longitude,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Guests Included,Min Nights,Reviews,Instant Bookable,Business Travel Ready,Price
f,Tempelhof,Tempelhof - SchÃ¶neberg,52.49452,13.37256,Apartment,Private room,3,1.0,1.0,2.0,1,14,2,t,f,22.0
t,,Marzahn - Hellersdorf,52.54548000000001,13.60024,Apartment,Private room,1,1.0,1.0,1.0,1,3,298,t,f,19.0
f,Mitte,Mitte,52.53601999999999,13.40489,Apartment,Entire home/apt,3,1.0,1.0,4.0,2,90,170,f,f,82.0
t,Prenzlauer Berg,Pankow,52.53194000000001,13.42435,Apartment,Private room,1,1.0,1.0,1.0,1,2,67,f,f,21.0
f,Prenzlauer Berg,Pankow,52.53108000000001,13.42283,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,3,f,f,80.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.504430000000006,13.41535,Apartment,Private room,2,1.0,1.0,1.0,1,1,1,f,f,40.0
f,Mitte,Mitte,52.50991,13.42206,Apartment,Entire home/apt,6,1.0,3.0,5.0,3,5,45,f,f,95.0
t,Mahlsdorf,Marzahn - Hellersdorf,52.51407,13.674779999999998,House,Private room,2,1.0,1.0,1.0,1,3,143,t,f,30.0
t,Friedrichshain,Friedrichshain-Kreuzberg,52.50796,13.46239,Apartment,Private room,3,1.0,1.0,1.0,1,2,29,t,f,40.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47841999999999,13.4223,Apartment,Private room,2,1.0,2.0,1.0,1,5,1,t,f,30.0
t,Tiergarten,Mitte,52.50053000000001,13.34514,Apartment,Private room,1,1.0,1.0,1.0,1,3,40,f,f,50.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48489,13.43725,Apartment,Private room,1,1.0,1.0,1.0,1,7,0,f,f,42.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.50204000000001,13.43498,Apartment,Private room,4,1.0,1.0,1.0,1,2,2,f,f,25.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48411,13.43985,Apartment,Private room,2,1.0,1.0,1.0,1,3,2,f,f,75.0
f,Tiergarten,Mitte,52.50074,13.36373,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,10,f,f,35.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.50055,13.467920000000001,Apartment,Private room,2,1.0,1.0,1.0,1,2,20,t,f,32.0
f,Tempelhof,Tempelhof - SchÃ¶neberg,52.46316,13.39399,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,3,2,f,f,69.0
f,Wedding,Mitte,52.55924,13.35427,Apartment,Private room,2,1.0,1.0,1.0,1,5,0,f,f,29.0
f,NiederschÃ¶neweide,Treptow - KÃ¶penick,52.43601999999999,13.50064,Apartment,Entire home/apt,5,1.0,2.0,2.0,1,2,0,f,f,115.0
f,Charlottenburg,Charlottenburg-Wilm.,52.51221999999999,13.28576,Apartment,Shared room,2,1.0,1.0,1.0,1,1,28,f,f,30.0
t,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.493669999999995,13.345629999999998,Apartment,Entire home/apt,4,1.0,1.0,2.0,3,1,67,f,f,165.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48214,13.428120000000002,Apartment,Entire home/apt,7,1.0,2.0,4.0,3,3,10,f,f,60.0
f,Pankow,Pankow,52.55308,13.422520000000002,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,60,0,f,f,20.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.48403000000001,13.38705,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,2,4,t,f,59.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49858,13.43551,Apartment,Entire home/apt,2,1.0,0.0,2.0,1,14,1,f,f,92.0
f,Wedding,Mitte,52.53667,13.38428,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,1,1,f,f,45.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48169,13.44475,Apartment,Private room,2,1.5,1.0,1.0,1,3,29,f,f,37.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48194,13.4325,Apartment,Private room,1,1.0,1.0,1.0,1,3,6,t,f,35.0
f,Prenzlauer Berg,Pankow,52.52861,13.43608,Apartment,Private room,1,2.0,1.0,1.0,1,2,5,f,f,99.0
f,NeukÃ¶lln,NeukÃ¶lln,52.46896999999999,13.42578,Other,Private room,2,1.0,1.0,1.0,1,4,7,f,f,31.0
f,,Pankow,52.61094,13.43131,Apartment,Entire home/apt,5,1.0,1.0,3.0,2,14,1,f,f,69.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49286999999999,13.43723,Hotel,Private room,2,1.0,1.0,1.0,1,1,8,t,f,200.0
t,Kreuzberg,Friedrichshain-Kreuzberg,52.49963000000001,13.43539,Apartment,Private room,3,1.0,2.0,2.0,2,3,42,f,f,95.0
f,Mitte,Mitte,52.52992,13.396679999999998,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,1,140,f,f,109.0
t,Rahnsdorf,Treptow - KÃ¶penick,52.43006999999999,13.6455,Other,Entire home/apt,3,1.0,2.0,2.0,1,2,15,t,f,59.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.4938,13.30359,Apartment,Private room,2,1.0,1.0,1.0,1,3,0,f,f,48.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47396,13.443429999999998,Apartment,Private room,2,1.0,1.0,2.0,1,1,4,t,f,60.0
t,Wilmersdorf,Charlottenburg-Wilm.,52.4985,13.30609,Apartment,Private room,2,1.0,1.0,1.0,1,1,24,t,f,50.0
f,Moabit,Mitte,52.52685,13.32924,Apartment,Private room,1,2.0,1.0,1.0,1,180,14,f,f,16.0
t,Prenzlauer Berg,Pankow,52.54655999999999,13.42321,Loft,Entire home/apt,2,1.0,1.0,1.0,1,3,205,t,f,61.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48139000000001,13.44357,Apartment,Private room,2,1.0,1.0,1.0,1,5,5,t,f,42.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48036999999999,13.45091,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,14,0,f,f,50.0
f,Mitte,Mitte,52.5289,13.408270000000002,Apartment,Private room,2,1.0,1.0,1.0,1,1,1,f,f,50.0
f,Prenzlauer Berg,Pankow,52.54676,13.411729999999999,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,3,4,f,f,65.0
f,Wedding,Mitte,52.55532,13.38441,Apartment,Entire home/apt,3,1.0,2.0,2.0,1,6,7,f,f,59.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49179000000001,13.39099,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,90,0,t,f,39.0
f,Prenzlauer Berg,Pankow,52.527069999999995,13.43069,Apartment,Private room,3,1.0,1.0,1.0,1,6,10,f,f,35.0
f,Prenzlauer Berg,Pankow,52.5317,13.42316,Loft,Entire home/apt,2,1.0,1.0,1.0,1,3,43,f,f,80.0
f,Westend,Charlottenburg-Wilm.,52.50907,13.288029999999996,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,2,0,f,f,61.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51005,13.467970000000005,Apartment,Private room,2,1.0,1.0,1.0,1,4,13,f,f,38.0
f,Mitte,Mitte,52.51198,13.41719,Apartment,Private room,2,1.0,1.0,1.0,1,2,5,t,f,40.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48108000000001,13.42756,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,3,0,f,f,60.0
f,Charlottenburg,Charlottenburg-Wilm.,52.50905,13.30929,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,2,1,f,f,90.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.50496999999999,13.42784,Apartment,Private room,2,1.0,1.0,1.0,1,1,0,f,f,25.0
f,Britz,NeukÃ¶lln,52.46252,13.43856,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,,0,f,f,125.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4877,13.43798,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,2,0,f,f,40.0
f,NeukÃ¶lln,NeukÃ¶lln,52.481,13.44334,Loft,Entire home/apt,2,1.0,1.0,1.0,1,4,6,t,f,89.0
f,Mitte,Mitte,52.53319000000001,13.374020000000002,Condominium,Private room,6,1.0,2.0,2.0,4,1,5,f,f,165.0
f,Mitte,Mitte,52.51173000000001,13.38661,Apartment,Private room,2,1.0,1.0,1.0,2,1,2,f,f,80.0
f,Mitte,Mitte,52.52418,13.40575,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,28,53,f,f,89.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48158000000001,13.42083,Apartment,Private room,2,1.0,1.0,1.0,1,2,5,t,f,55.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51529000000001,13.45437,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,30,0,t,f,40.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47013000000001,13.42995,Apartment,Private room,2,1.0,1.0,1.0,1,7,1,f,f,30.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47666,13.43147,Apartment,Private room,2,1.0,1.0,1.0,1,3,3,f,f,35.0
t,NeukÃ¶lln,NeukÃ¶lln,52.46995,13.425229999999996,Apartment,Private room,2,1.0,1.0,1.0,1,2,18,f,f,25.0
f,Wedding,Mitte,52.555,13.39836,Apartment,Private room,3,1.0,1.0,1.0,2,1,7,f,f,22.0
t,Mitte,Mitte,52.53208000000001,13.39931,Apartment,Private room,2,1.0,1.0,1.0,2,4,21,f,f,36.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.50588000000001,13.42795,Apartment,Private room,2,1.0,1.0,1.0,1,2,1,f,f,50.0
f,Lichtenberg,Lichtenberg,52.5092,13.48316,Apartment,Entire home/apt,3,1.0,2.0,3.0,1,25,2,f,f,69.0
f,Wedding,Mitte,52.55993000000001,13.38781,Apartment,Private room,2,1.0,1.0,1.0,1,4,33,f,f,50.0
f,Charlottenburg,Charlottenburg-Wilm.,52.5136,13.31187,Apartment,Entire home/apt,4,1.0,2.0,3.0,1,4,4,f,f,58.0
f,Charlottenburg,Charlottenburg-Wilm.,52.50012,13.33618,Apartment,Private room,2,1.0,0.0,1.0,1,2,4,f,f,32.0
f,Prenzlauer Berg,Pankow,52.53505,13.425270000000001,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,3,62,f,f,62.0
t,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48273000000001,13.36111,Apartment,Entire home/apt,3,1.5,2.0,1.0,2,,55,t,f,50.0
t,Mitte,Mitte,52.53051999999999,13.387829999999996,Apartment,Private room,1,1.5,1.0,1.0,1,2,2,f,f,30.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.50944000000001,13.45745,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,90,0,f,f,55.0
t,Mitte,Mitte,52.5118,13.423129999999999,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,1,118,f,f,95.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48253000000001,13.44199,Apartment,Private room,3,1.0,1.0,2.0,1,3,4,f,f,32.0
f,Mitte,Mitte,52.53106999999999,13.40083,Apartment,Entire home/apt,5,1.0,2.0,3.0,2,30,50,f,f,92.0
f,Charlottenburg,Charlottenburg-Wilm.,52.52193000000001,13.337429999999998,Apartment,Entire home/apt,5,1.0,3.0,5.0,4,1,19,t,f,159.0
f,NeukÃ¶lln,NeukÃ¶lln,52.49014,13.4212,Apartment,Entire home/apt,4,1.0,3.0,3.0,2,5,0,f,f,115.0
t,Mitte,Mitte,52.52465999999999,13.401929999999998,Apartment,Private room,1,1.0,1.0,1.0,1,14,1,f,f,40.0
f,Mitte,Mitte,52.53421999999999,13.39051,Apartment,Shared room,1,1.0,1.0,1.0,1,5,1,t,f,45.0
f,Tempelhof,Tempelhof - SchÃ¶neberg,52.45319,13.403620000000002,Apartment,Entire home/apt,2,1.5,0.0,1.0,1,2,2,f,f,48.0
f,Charlottenburg,Charlottenburg-Wilm.,52.50297,13.33613,Apartment,Private room,3,1.0,1.0,2.0,1,2,1,f,f,40.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.50968000000001,13.46284,Apartment,Private room,2,1.0,1.0,1.0,1,3,1,f,f,50.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48695,13.43627,Apartment,Entire home/apt,2,1.0,2.0,1.0,1,3,3,f,f,40.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49161,13.344420000000001,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,7,4,f,f,26.0
f,Lichtenberg,Lichtenberg,52.51728000000001,13.47944,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,15,0,f,f,35.0
f,Wedding,Mitte,52.54341,13.358129999999996,Apartment,Entire home/apt,2,1.0,2.0,2.0,1,14,1,f,f,24.0
f,NeukÃ¶lln,NeukÃ¶lln,52.482969999999995,13.43381,Apartment,Entire home/apt,2,1.0,0.0,3.0,1,6,2,f,f,40.0
f,NeukÃ¶lln,NeukÃ¶lln,52.46949000000001,13.429670000000002,Apartment,Private room,2,1.0,1.0,1.0,1,3,6,f,f,35.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47351999999999,13.42921,Other,Private room,2,1.0,1.0,2.0,1,3,2,f,f,10.0
f,Prenzlauer Berg,Pankow,52.53545,13.42604,Apartment,Private room,2,1.0,1.0,1.0,1,2,8,t,f,37.0
f,Fennpfuhl,Lichtenberg,52.51027,13.479420000000005,Apartment,Private room,2,1.0,1.0,1.0,1,2,10,t,f,35.0
f,Charlottenburg,Charlottenburg-Wilm.,52.50375,13.30572,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,1,9,f,f,50.0
f,Wedding,Mitte,52.54178,13.35835,Apartment,Private room,1,1.0,1.0,1.0,1,2,5,f,f,19.0
f,Prenzlauer Berg,Pankow,52.54069000000001,13.40436,Apartment,Entire home/apt,2,1.0,2.0,1.0,1,5,2,f,f,34.0
t,Friedrichshain,Friedrichshain-Kreuzberg,52.51151,13.44319,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,30,3,f,f,59.0
f,Tempelhof,Tempelhof - SchÃ¶neberg,52.46858000000001,13.3898,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,3,2,f,f,75.0
t,Friedrichshain,Friedrichshain-Kreuzberg,52.5189,13.46586,Apartment,Private room,2,1.0,1.0,1.0,1,2,30,t,f,45.0
f,Tempelhof,Tempelhof - SchÃ¶neberg,52.48117,13.370079999999998,Apartment,Private room,1,1.5,1.0,1.0,1,4,1,f,f,35.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.52111,13.45214,Apartment,Private room,6,1.0,2.0,3.0,1,3,11,f,f,40.0
f,Lichtenberg,Lichtenberg,52.51575,13.503529999999998,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,1,132,t,f,43.0
t,Lichtenrade,Tempelhof - SchÃ¶neberg,52.40472000000001,13.40005,Apartment,Private room,1,2.0,1.0,1.0,1,3,32,f,f,18.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48457,13.4265,Apartment,Entire home/apt,5,1.0,1.0,3.0,4,3,19,f,f,40.0
f,KÃ¶penick,Treptow - KÃ¶penick,52.43855,13.57872,House,Private room,2,1.0,1.0,1.0,1,5,0,f,f,40.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.50701,13.464220000000005,Apartment,Private room,1,1.0,1.0,1.0,1,5,2,f,f,45.0
f,Charlottenburg,Charlottenburg-Wilm.,52.5249,13.297720000000002,Apartment,Private room,2,1.0,1.0,1.0,1,2,2,f,f,39.0
f,Mitte,Mitte,52.53875,13.40074,Apartment,Private room,3,1.5,2.0,2.0,1,1,0,f,f,85.0
f,Prenzlauer Berg,Pankow,52.53609,13.42608,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,180,0,t,f,80.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48812,13.4249,Apartment,Private room,2,1.0,1.0,1.0,1,1,26,f,f,30.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47448000000001,13.4251,Apartment,Private room,2,1.0,1.0,1.0,1,2,3,f,f,30.0
f,Mitte,Mitte,52.51169,13.41683,Apartment,Private room,2,1.0,1.0,1.0,1,2,3,t,f,55.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51185,13.47158,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,14,1,f,f,128.0
f,Tiergarten,Mitte,52.4985,13.360920000000002,Apartment,Entire home/apt,,2.0,4.0,,5,1,126,f,f,216.0
t,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49009000000001,13.36722,Apartment,Private room,1,1.0,1.0,1.0,1,2,1,f,f,38.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.48995999999999,13.3064,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,6,0,f,f,14.0
f,Mitte,Mitte,52.52911999999999,13.38971,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,5,23,t,f,60.0
f,Tempelhof,Tempelhof - SchÃ¶neberg,52.47888,13.38836,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,1,1,f,f,55.0
f,Prenzlauer Berg,Pankow,52.54894,13.41213,Apartment,Private room,2,1.0,1.0,1.0,1,5,19,f,f,60.0
f,KÃ¶penick,Treptow - KÃ¶penick,52.44051999999999,13.50251,Apartment,Entire home/apt,4,1.0,1.0,1.0,2,2,6,t,f,75.0
f,Friedenau,Tempelhof - SchÃ¶neberg,52.4689,13.33266,Apartment,Entire home/apt,3,1.0,2.0,3.0,1,3,1,f,f,80.0
f,Prenzlauer Berg,Pankow,52.5552,13.44491,Apartment,Private room,1,1.0,1.0,1.0,1,,1,f,f,18.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49025,13.417379999999998,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,18,f,f,50.0
f,Mitte,Mitte,52.53091,13.34123,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,60,1,f,f,69.0
f,Mitte,Mitte,52.5295,13.40654,Apartment,Private room,1,1.0,1.0,1.0,1,3,8,f,f,18.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48204000000001,13.42896,Apartment,Private room,2,1.0,1.0,1.0,1,1,10,t,f,35.0
f,WeiÃensee,Pankow,52.55769,13.44584,Apartment,Private room,3,2.5,2.0,2.0,1,5,8,f,f,50.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.4953,13.320829999999996,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,3,3,f,f,120.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4852,13.42855,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,2,6,f,f,40.0
f,Pankow,Pankow,52.57555,13.41995,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,3,1,f,f,125.0
f,WeiÃensee,Pankow,52.554030000000004,13.45251,House,Entire home/apt,7,1.0,2.0,5.0,4,1,42,t,f,118.0
t,Lichtenrade,Tempelhof - SchÃ¶neberg,52.4159,13.39534,Apartment,Entire home/apt,4,1.0,2.0,2.0,4,2,79,t,f,109.0
t,Friedrichshain,Friedrichshain-Kreuzberg,52.51491,13.44484,Apartment,Entire home/apt,3,1.0,2.0,2.0,2,3,2,f,f,90.0
t,Prenzlauer Berg,Pankow,52.5303,13.41497,Apartment,Entire home/apt,5,1.0,1.0,5.0,2,3,45,t,f,95.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47915,13.43726,Apartment,Private room,2,1.0,1.0,1.0,1,9,0,f,f,45.0
f,Wedding,Mitte,52.539530000000006,13.39785,Apartment,Private room,1,1.0,1.0,1.0,1,3,3,f,f,25.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48893,13.35275,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,6,3,f,f,49.0
t,Mitte,Mitte,52.52356999999999,13.412870000000002,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,90,74,t,f,99.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.500719999999994,13.468179999999998,Apartment,Private room,1,1.0,1.0,1.0,1,3,0,f,f,30.0
f,Tiergarten,Mitte,52.49956999999999,13.3695,Apartment,Private room,3,1.0,1.0,2.0,1,2,30,f,f,50.0
f,Charlottenburg,Charlottenburg-Wilm.,52.50204000000001,13.33689,Boutique hotel,Private room,1,1.0,1.0,1.0,1,1,3,t,f,148.0
f,Lichtenberg,Lichtenberg,52.50786999999999,13.49259,Apartment,Private room,2,1.0,1.0,2.0,2,1,8,t,f,35.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.523,13.449470000000002,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,1,1,f,f,30.0
f,Pankow,Pankow,52.57216999999999,13.40655,Apartment,Private room,3,1.5,2.0,4.0,2,4,6,t,f,40.0
f,Wedding,Mitte,52.55327,13.38216,Apartment,Private room,4,1.5,2.0,2.0,3,1,0,f,f,220.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.510580000000004,13.43671,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,1,45,f,f,75.0
f,NeukÃ¶lln,NeukÃ¶lln,52.46460999999999,13.45225,Apartment,Private room,3,2.0,1.0,1.0,1,2,0,f,f,400.0
f,Prenzlauer Berg,Pankow,52.55399,13.403620000000002,Apartment,Private room,2,1.0,1.0,1.0,1,2,2,f,f,28.0
f,NeukÃ¶lln,NeukÃ¶lln,52.496869999999994,13.42746,Apartment,Private room,4,1.0,2.0,3.0,2,3,19,f,f,40.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.5101,13.46398,Loft,Entire home/apt,2,1.0,1.0,1.0,2,2,18,f,f,58.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48466,13.43295,Apartment,Private room,2,0.5,1.0,1.0,1,3,5,f,f,24.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.525319999999994,13.45295,Apartment,Private room,2,1.0,1.0,1.0,2,7,2,f,f,30.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.50467,13.462370000000002,Apartment,Private room,2,1.0,1.0,1.0,1,5,2,t,f,37.0
f,Prenzlauer Berg,Pankow,52.5307,13.42148,Apartment,Private room,2,1.0,1.0,1.0,1,1,2,f,f,40.0
t,Lichtenberg,Lichtenberg,52.51799000000001,13.488170000000002,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,23,f,f,35.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48646,13.42361,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,21,2,f,f,42.0
f,Prenzlauer Berg,Pankow,52.54555,13.405120000000002,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,5,2,f,f,88.0
f,Mitte,Mitte,52.52619,13.3933,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,0,f,f,39.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.49,13.32661,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,17,t,f,45.0
f,Prenzlauer Berg,Pankow,52.55246,13.41243,Apartment,Private room,2,2.0,1.0,1.0,1,4,102,f,f,54.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47809,13.440170000000002,Apartment,Private room,3,1.0,2.0,2.0,1,1,0,f,f,25.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48121999999999,13.35052,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,5,2,f,f,50.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49353000000001,13.39403,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,3,3,f,f,50.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47264000000001,13.45206,Apartment,Private room,2,1.0,1.0,1.0,1,1,0,f,f,22.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51411,13.46136,Apartment,Entire home/apt,4,1.0,3.0,3.0,1,3,6,f,f,195.0
f,Tiergarten,Mitte,52.50155,13.36117,Apartment,Entire home/apt,4,1.5,1.0,2.0,1,5,0,f,f,150.0
f,Wedding,Mitte,52.55049,13.377629999999998,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,3,7,f,f,70.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51586,13.46588,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,0,t,f,32.0
f,WeiÃensee,Pankow,52.55729000000001,13.436670000000001,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,3,1,t,f,80.0
t,Mitte,Mitte,52.52099000000001,13.39397,Serviced apartment,Private room,1,1.0,1.0,3.0,1,1,0,t,f,144.0
f,Westend,Charlottenburg-Wilm.,52.51375,13.2748,Apartment,Private room,2,1.0,1.0,1.0,1,2,2,f,f,25.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.48326,13.32806,Apartment,Private room,2,1.0,1.0,1.0,1,,2,t,f,22.0
t,Prenzlauer Berg,Pankow,52.54274,13.40365,Apartment,Private room,2,1.0,1.0,1.0,2,1,39,t,f,59.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51939000000001,13.45394,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,3,2,f,f,105.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48738000000001,13.3545,Apartment,Private room,4,1.0,1.0,2.0,2,4,5,f,f,40.0
f,Alt-Treptow,Treptow - KÃ¶penick,52.48966,13.445679999999998,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,3,1,f,f,45.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49125,13.39955,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,4,1,t,f,58.0
f,Wedding,Mitte,52.55599,13.378920000000004,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,1,0,f,f,49.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49713000000001,13.41875,Apartment,Private room,1,2.0,1.0,1.0,1,2,2,f,f,19.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47918000000001,13.42748,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,4,47,f,f,55.0
f,Charlottenburg,Charlottenburg-Wilm.,52.51975,13.2873,Apartment,Private room,2,1.0,1.0,1.0,1,2,10,t,f,30.0
f,WeiÃensee,Pankow,52.55293,13.4341,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,2,6,f,f,82.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4831,13.44986,Apartment,Private room,2,1.0,1.0,1.0,1,4,0,f,f,60.0
f,Wedding,Mitte,52.55282,13.38634,House,Private room,2,2.0,1.0,1.0,1,2,1,f,f,24.0
f,Mitte,Mitte,52.52802,13.40066,Apartment,Entire home/apt,2,2.0,1.0,1.0,1,7,11,t,f,90.0
f,Mitte,Mitte,52.51096999999999,13.397520000000002,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,3,16,f,f,49.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49461999999999,13.389270000000002,Apartment,Private room,1,1.0,1.0,2.0,1,3,8,t,f,55.0
f,Lankwitz,Steglitz - Zehlendorf,52.42423,13.35746,Apartment,Entire home/apt,7,2.0,3.0,5.0,2,5,1,f,f,22.0
f,Rudow,NeukÃ¶lln,52.42038000000001,13.508729999999998,Apartment,Entire home/apt,2,1.0,1.0,2.0,3,1,0,f,f,85.0
f,PlÃ¤nterwald,Treptow - KÃ¶penick,52.47697,13.48954,Apartment,Private room,2,1.0,0.0,1.0,1,2,0,t,f,20.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4858,13.42753,Apartment,Private room,2,1.0,1.0,1.0,2,1,0,f,f,32.0
